id,code,country,height,lat,lon,name,type
8152,RO0139A,Romania,261,44.916218,25.478067,DB-1,industrial
8153,RO0140A,Romania,464,45.131382,25.421743,DB-2,industrial
8154,RO0059A,Romania,25,43.895557,25.968912,DGFP,industrial
8155,RO0078A,Romania,118,44.318611,23.806116,DJ-1,traffic
8156,RO0079A,Romania,120,44.319164,23.796677,DJ-2,background
8157,RO0080A,Romania,83,44.326664,23.778622,DJ-3,traffic
8158,RO0081A,Romania,98,44.386669,23.733614,DJ-4,industrial
8159,RO0082A,Romania,128,44.34223,23.719622,DJ-5,background
8160,RO0061A,Romania,18,44.20694,27.33389,DSV,background
8161,RO0017A,Romania,12,47.133335,27.583071,Depoul C.F.R.,background
8162,RO0010R,Romania,1380,45.467,25.3,EM-1 (Fundata-BV),background
8163,RO0009R,Romania,1435,45.181472,22.05575,EM-2 (Semenic),background
8164,RO0008R,Romania,908,47.324791,25.134665,EM-3,background
8165,RO0150A,Romania,203,45.051628,23.275267,GJ-1,industrial
8166,RO0151A,Romania,167,44.899094,23.171091,GJ-2,industrial
8167,RO0152A,Romania,123,44.68211,23.375156,GJ-3,industrial
8168,RO0141A,Romania,87,45.41881,28.01785,GL-1,traffic
8169,RO0142A,Romania,10,45.431538,28.054741,GL-2,background
8170,RO0143A,Romania,67,45.47295,28.03394,GL-3,background
8171,RO0144A,Romania,86,45.41119,28.00639,GL-4,industrial
8172,RO0145A,Romania,50,45.81849,27.44015,GL-5,industrial
8173,RO0207A,Romania,23,43.912903,25.974134,GR-1,traffic
8174,RO0208A,Romania,12,43.895522,25.956497,GR-2,background
8175,RO0209A,Romania,23,43.875435,25.93178,GR-3,industrial
8176,RO0210A,Romania,20,43.963814,26.038738,GR-4,background
8177,RO0154A,Romania,187,45.871384,22.908752,HD-1,industrial
8178,RO0155A,Romania,187,45.895504,22.899347,HD-2,industrial
8179,RO0156A,Romania,255,45.776814,22.916805,HD-3,industrial
8180,RO0157A,Romania,230,45.734566,22.991819,HD-4,industrial
8181,RO0158A,Romania,618,45.37313,23.2786,HD-5,industrial
8182,RO0153A,Romania,710,46.326618,25.811356,HR-1,background
8183,RO0159A,Romania,22,44.564911,27.365925,IL-1,industrial
8184,RO0160A,Romania,60,44.716969,26.652672,IL-2,industrial
8185,RO0083A,Romania,50,47.156667,27.574722,IS-1,traffic
8186,RO0084A,Romania,44,47.151112,27.583614,IS-2,background
8187,RO0085A,Romania,79,47.158058,27.614458,IS-3,industrial
8188,RO0086A,Romania,165,47.198891,27.545277,IS-4,background
8189,RO0087A,Romania,49,47.13716,27.693067,IS-5,background
8190,RO0211A,Romania,25,47.215611,27.768663,IS-6,background
8191,RO0013A,Romania,20,45.425,28.025008,Laborator APM,traffic
8192,RO0166A,Romania,69,44.627495,22.694174,MH-1,industrial
8193,RO0161A,Romania,211,47.652035,23.554808,MM-1,traffic
8194,RO0162A,Romania,223,47.65199,23.57049,MM-2,background
8195,RO0163A,Romania,354,47.751308,23.605289,MM-3,background
8196,RO0164A,Romania,259,47.670994,23.614182,MM-4,industrial
8197,RO0165A,Romania,290,47.70441,23.62831,MM-5,industrial
8198,RO0167A,Romania,328,46.541046,24.559658,MS-1,background
8199,RO0168A,Romania,308,46.533356,24.533613,MS-2,industrial
8200,RO0169A,Romania,279,46.477505,24.101402,MS-3,industrial
8201,RO0170A,Romania,300,46.334091,24.308413,MS-4,industrial
8202,RO0038A,Romania,300,46.083332,24.066668,Micasasa nr. 119,background
8203,RO0010A,Romania,219,45.302294,21.882247,Mociur-Uzina Constr. Masini Resita,industrial
8204,RO0057A,Romania,43,47.14389,27.606117,Moldomobila,traffic
8205,RO0171A,Romania,360,46.929996,26.390005,NT-1,background
8206,RO0172A,Romania,206,46.950283,26.920002,NT-2,industrial
8207,RO0173A,Romania,400,46.898746,26.034065,NT-3,industrial
8208,RO0003A,Romania,239,47.661667,23.60639,Nr. 16 St. electrica,industrial
8209,RO0002A,Romania,228,47.675833,23.617789,Nr. 4 Nod de presiune,industrial
8210,RO0004A,Romania,258,47.655556,23.620556,Nr.19 SIL Tautii de Sus,background
8211,RO0005A,Romania,241,47.650558,23.590834,Nr.23 Fabrica de paine,background
8212,RO0006A,Romania,228,47.657501,23.61861,Nr.29 Agrochimie,background
8213,RO0007A,Romania,208,47.661945,23.552221,Nr.31 Sediu APM,background
8214,RO0054A,Romania,226,47.655003,23.575565,Nr.36 EGA Baia Mare,background
8215,RO0174A,Romania,169,44.429447,24.351112,OT-1,industrial
8216,RO0039A,Romania,297,46.137501,24.408333,Observator,industrial
8217,RO0175A,Romania,160,44.941032,25.998533,PH-1,traffic
8218,RO0176A,Romania,160,44.939201,26.025902,PH-2,background
8219,RO0177A,Romania,150,44.984646,26.018019,PH-3,background
8220,RO0178A,Romania,140,44.850227,26.025917,PH-4,industrial
8221,RO0179A,Romania,160,44.92292,26.036814,PH-5,traffic
8222,RO0180A,Romania,160,44.943607,26.048607,PH-6,industrial
8223,RO0036A,Romania,228,46.163891,24.352777,Policlinica,background
8224,RO0062A,Romania,28,43.747222,24.870836,Primaria Turnu Magurele,background
8225,RO0064A,Romania,31,43.655556,25.370836,Primaria Zimnicea,background
8226,RO0020A,Romania,48,47.12611,27.613903,S.C. Bucium S.A.,traffic
8227,RO0019A,Romania,44,47.175003,27.561954,S.C. Niciman S.A.,industrial
8228,RO0184A,Romania,445,45.785114,24.153469,SB-1,background
8229,RO0185A,Romania,415,45.797497,24.184441,SB-2,industrial
8230,RO0186A,Romania,285,46.113052,24.229443,SB-3,industrial
8231,RO0187A,Romania,320,46.15889,24.339998,SB-4,industrial
8232,RO0043A,Romania,309,46.543331,24.5425,SC FORAJ SONDE SA Targu Mures,background
8233,RO0181A,Romania,275,47.195065,23.046906,SJ-1,industrial
8234,RO0182A,Romania,123,47.799683,22.877022,SM-1,background
8235,RO0183A,Romania,160,47.689758,22.459068,SM-2,traffic
8236,RO0188A,Romania,385,47.649185,26.24905,SV-1,background
8237,RO0189A,Romania,350,47.669666,26.283331,SV-2,industrial
8238,RO0190A,Romania,500,47.953182,26.068127,SV-3,traffic
8239,RO0014A,Romania,47,44.940556,26.010564,Sediu APM,traffic
8240,RO0034A,Romania,312,46.175003,24.336111,Sediu APM Medias,background
8241,RO0001A,Romania,448,45.772221,24.172222,Sediu APM Sibiu,background
8242,RO0042A,Romania,308,46.553055,24.550278,Sediul APM Targu Mures,background
8243,RO0040A,Romania,295,46.116665,24.223612,Spital,background
8244,RO0200A,Romania,6,45.180481,28.787367,TL-1,traffic
8245,RO0201A,Romania,30,45.176094,28.774727,TL-2,industrial
8246,RO0202A,Romania,27,45.27108,28.424402,TL-3,traffic
8247,RO0193A,Romania,89,45.728092,21.355139,TM-1,traffic
8248,RO0194A,Romania,89,45.755493,21.227453,TM-2,background
8249,RO0195A,Romania,119,45.913494,21.151775,TM-3,background
8250,RO0196A,Romania,89,45.736702,21.250942,TM-4,industrial
8251,RO0197A,Romania,89,45.776657,21.220881,TM-5,traffic
8252,RO0198A,Romania,80,45.257939,21.266975,TM-6,background
8253,RO0199A,Romania,124,45.694717,21.893414,TM-7,industrial
8254,RO0191A,Romania,41,43.980331,25.312403,TR-1,background
8255,RO0192A,Romania,31,43.757984,24.9018,TR-2,industrial
8256,RO0037A,Romania,295,46.129166,24.223618,Tirnava Scoala,background
8257,RO0016A,Romania,47,44.943611,26.08667,UBEMAR,industrial
8258,RO0053A,Romania,47,44.915556,26.013067,Unit. nr. 2 Pompieri,industrial
8259,RO0203A,Romania,300,45.08273,24.36979,VL-1,background
8260,RO0204A,Romania,300,45.038834,24.298624,VL-2,industrial
8261,RO0206A,Romania,52,45.696625,27.211592,VN-1,background
8262,RO0205A,Romania,110,46.632141,27.730886,VS-1,background
8263,RO0212A,Romania,85,46.677389,28.1011,VS-2,background
8264,RO0035A,Romania,315,46.154167,24.333334,Vitrometan,industrial
8265,RS0005A,Serbia,108,44.816667,20.483333,Belgrade-Carli Caplina,background
8266,RS0003A,Serbia,203,44.766667,20.416667,Belgrade-Kosutnjak,background
8267,RS0028A,Serbia,87,44.798637,20.450073,Belgrade-Mostar,traffic
8268,RS0004A,Serbia,132,44.8,20.466125,Belgrade-Vracar,background
8269,RS0001A,Serbia,95,45.207222,19.725008,Beocin,industrial
8270,RS0032A,Serbia,97,44.821,20.4592,Beograd - Stari grad,background
8271,RS0036A,Serbia,74,44.804272,20.399625,Beograd Novi Beograd,background
8272,RS0037A,Serbia,141,44.797014,20.475531,Beograd Vracar,background
8273,RS0042A,Serbia,389,44.059744,22.101472,Bor Institut,industrial
8274,RS0008A,Serbia,110,44.816944,20.470282,Bulevar Despota Stefana 54a,background
8275,RS0045A,Serbia,241,43.893328,20.345353,Cacak Institut,background
8276,RS0009A,Serbia,386,44.059444,22.108341,Gradski park,background
8277,RS0005R,Serbia,806,43.404,21.947,Kamenicki vis,background
8278,RS0034A,Serbia,77,45.821414,20.453894,Kikinda,background
8279,RS0019A,Serbia,81,45.834442,20.473063,Kikinda 1,background
8280,RS0020A,Serbia,81,45.820831,20.453615,Kikinda 2,industrial
8281,RS0047A,Serbia,1710,43.282911,20.800542,Kopaonik,background
8282,RS0038A,Serbia,75,44.717819,21.173517,Kostolac,industrial
8283,RS0043A,Serbia,178,44.007169,20.915328,Kragujevac,background
8284,RS0010A,Serbia,166,43.566667,21.35,Krusevac,background
8285,RS0046A,Serbia,149,43.585522,21.307461,Krusevac AS,background
8286,RS0040A,Serbia,148,44.530672,19.215078,Loznica,background
8287,RS0025A,Serbia,202,43.33,21.883333,Nis,background
8288,RS0033A,Serbia,198,43.322417,21.918917,Nis - Osnovna skola Sveti Sava,background
8289,RS0030A,Serbia,224,43.316647,21.911758,Nis-IJZ,background
8290,RS0031A,Serbia,85,45.23875,19.835806,Novi Sad - Liman,background
8291,RS0002A,Serbia,80,45.254166,19.841953,Novi Sad 1,traffic
8292,RS0014A,Serbia,80,45.272221,19.873617,Novi Sad 2,industrial
8293,RS0029A,Serbia,87,45.253677,19.836443,Novi Sad-SPENS,traffic
8294,RS0006A,Serbia,131,44.79972,20.46835,Ohridska,background
8295,RS0007A,Serbia,90,44.81139,20.401402,Omladinskih brigada,background
8296,RS0021A,Serbia,77,44.867496,20.653057,Pancevo 1,traffic
8297,RS0022A,Serbia,77,44.8592,20.650011,Pancevo 2,industrial
8298,RS0035A,Serbia,75,44.866014,20.643011,Pancevo Sodara,industrial
8299,RS0026A,Serbia,1038,43.286667,20.003336,Sjenica,background
8300,RS0027A,Serbia,130,44.800968,20.466057,Slavija,traffic
8301,RS0039A,Serbia,145,44.652536,20.931386,Smederevo Carina,background
8302,RS0011A,Serbia,121,44.366667,20.95,Smederevska Palanka,background
8303,RS0015A,Serbia,80,45.762501,19.124451,Sombor 1,traffic
8304,RS0023A,Serbia,102,46.081944,19.671947,Subotica 1,traffic
8305,RS0024A,Serbia,102,46.09972,19.669447,Subotica 2,traffic
8306,RS0012A,Serbia,174,44.273017,19.898983,Valjevo,background
8307,RS0041A,Serbia,181,44.272772,19.898836,Valjevo AS,traffic
8308,RS0013A,Serbia,498,42.533333,21.920003,Vranje,background
8309,RS0048A,Serbia,473,42.551125,21.896556,Vranje AS,background
8310,RS0044A,Serbia,132,43.90135,22.272292,Zajecar,background
8311,RS0017A,Serbia,75,45.381943,20.37167,Zrenjanin 1,traffic
8312,RS0018A,Serbia,75,45.362499,20.408619,Zrenjanin 2,industrial
8313,SE0040A,Sweden,65,59.654724,12.591394,Arvika,background
8314,SE0012R,Sweden,25,58.801109,17.381958,Aspvreten,background
8315,SE0026A,Sweden,170,57.72028,12.941675,Borås,traffic
8316,SE0088A,Sweden,130,57.733601,12.939301,Borås Knalleland,traffic
8317,SE0079A,Sweden,150,57.720554,12.945,Borås Stadshuset,traffic
8318,SE0005R,Sweden,380,63.848888,15.335577,Bredkälen,background
8319,SE0063A,Sweden,10,55.633053,13.070836,Burlöv,background
8320,SE0076A,Sweden,10,55.633335,13.071947,Burlöv Lundavägen,traffic
8321,SE0082A,Sweden,10,55.636669,13.085,Burlöv Svenshögsskolan,background
8322,SE0058A,Sweden,3,55.583889,13.008061,Dalaplan,traffic
8323,SE0013R,Sweden,524,67.878891,21.070004,Esrange,background
8324,SE0004A,Sweden,30,57.708611,11.970002,Femman,background
8325,SE0039R,Sweden,132,59.727222,15.46891,Grimsö,background
8326,SE0021A,Sweden,3,57.701389,11.995011,Gårda,traffic
8327,SE0067A,Sweden,10,57.698612,11.960841,Haga,traffic
8328,SE0093A,Sweden,10,56.67206,12.86338,Halmstad Viktoriag PM,traffic
8329,SE0085A,Sweden,2,56.047298,12.6916,Helsingborg Drottninggatan,traffic
8330,SE0074A,Sweden,10,56.035833,12.703614,Helsingborg Malmöleden,traffic
8331,SE0053A,Sweden,10,56.047501,12.690839,Helsingborg Norr,background
8332,SE0052A,Sweden,10,56.007222,12.725842,Helsingborg Söder,background
8333,SE0008R,Sweden,25,56.916668,18.15,Hoburgen,background
8334,SE0003A,Sweden,3,59.317223,18.049181,Hornsgatan,traffic
8335,SE0064A,Sweden,10,56.200237,12.563881,Höganäs,background
8336,SE0010A,Sweden,90,57.7825,14.170281,Jönköping,background
8337,SE0075A,Sweden,101,57.776665,14.158619,Jönköping Barnarpsgatan,traffic
8338,SE0090A,Sweden,102,57.7766,14.1586,Jönköping Barnarpsgatan OPSIS,traffic
8339,SE0089A,Sweden,100,57.778397,14.1586,Jönköping Kungsgatan,traffic
8340,SE0041A,Sweden,4,56.665279,16.360287,Kalmar,background
8341,SE0044A,Sweden,10,56.170002,14.9114,Karlshamn,background
8342,SE0042A,Sweden,120,59.326389,14.523338,Karlskoga,background
8343,SE0011A,Sweden,44,59.380554,13.501683,Karlstad,background
8344,SE0013A,Sweden,535,67.854996,20.230848,Kiruna,background
8345,SE0098A,Sweden,530,67.8558,20.23,Kiruna Centralskolan,background
8346,SE0016A,Sweden,2,56.030834,14.152781,Kristianstad,traffic
8347,SE0061A,Sweden,10,59.513889,15.991953,Köping,background
8348,SE0015A,Sweden,12,55.869999,12.830289,Landskrona,background
8349,SE0056A,Sweden,10,55.877499,12.833894,Landskrona Eriksgatan,traffic
8350,SE0087A,Sweden,20,59.325497,18.0044,Lilla Essingen,traffic
8351,SE0009A,Sweden,51,58.410835,15.62167,Linköping,background
8352,SE0092A,Sweden,48,58.4114,15.6304,Linköping Hamngatan,traffic
8353,SE0054A,Sweden,20,55.700832,13.200842,Lund,background
8354,SE0069A,Sweden,40,55.702499,13.193897,Lund Vårfrugatan,background
8355,SE0025A,Sweden,100,64.595001,18.676674,Lycksele,background
8356,SE0096A,Sweden,20,55.5959,13.0088,Malmö Bergsgatan,traffic
8357,SE0094A,Sweden,10,55.5844,13.006,Malmö Dalaplan MP2,traffic
8358,SE0045A,Sweden,46,58.709724,13.82028,Mariestad,background
8359,SE0066A,Sweden,20,59.8325,18.631124,Norr Malma,background
8360,SE0032R,Sweden,263,57.810833,15.564736,Norra Kvill,background
8361,SE0081A,Sweden,15,58.588886,16.177776,Norrköping Kungsgatan,traffic
8362,SE0080A,Sweden,15,58.59222,16.190277,Norrköping Rosen,background
8363,SE0050A,Sweden,5,59.336388,18.070837,Norrlandsg,traffic
8364,SE0001A,Sweden,25,55.606388,13.001964,Rådhuset,background
8365,SE0014R,Sweden,10,57.393612,11.91418,Råö,background
8366,SE0002R,Sweden,16,57.413891,11.935017,Rörvik,background
8367,SE0046A,Sweden,75,60.621666,16.776119,Sandviken,background
8368,SE0091A,Sweden,10,64.7505,20.9605,Skellefteå Viktoriaesplanaden,traffic
8369,SE0047A,Sweden,155,58.389446,13.842508,Skövde,background
8370,SE0051A,Sweden,10,59.420002,17.940004,Sollentuna,background
8371,SE0071A,Sweden,40,59.442223,17.923338,Sollentuna E4 Häggvik,traffic
8372,SE0099A,Sweden,30,59.3146,18.0752,Stockholm Folkungagatan,traffic
8373,SE0084A,Sweden,30,59.346111,18.090834,Stockholm Olaus Petri,background
8374,SE0028A,Sweden,10,62.390278,17.306672,Sundsvall,background
8375,SE0095A,Sweden,0,62.3876,17.3099,Sundsvall Köpmansgatan,traffic
8376,SE0078A,Sweden,10,62.389446,17.31361,Sundsvall Strandgatan 10,traffic
8377,SE0027A,Sweden,3,59.34111,18.058619,Sveavägen,traffic
8378,SE0022A,Sweden,20,59.316944,18.057505,Södermalm,background
8379,SE0072A,Sweden,20,59.198334,17.621115,Södertälje Turingegatan,traffic
8380,SE0012A,Sweden,32,62.486668,17.323618,Timrå,background
8381,SE0043A,Sweden,3,55.373333,13.158061,Trelleborg,background
8382,SE0083A,Sweden,10,63.824722,20.285555,Umeå Förskolan Mården,background
8383,SE0030A,Sweden,20,63.826942,20.265848,Umeå-Stadsbiblioteket,background
8384,SE0029A,Sweden,10,63.821945,20.255281,Umeå-Storgatan,traffic
8385,SE0024A,Sweden,20,59.858608,17.644175,Uppsala,traffic
8386,SE0031A,Sweden,10,59.858608,17.638615,Uppsala,background
8387,SE0070A,Sweden,20,59.859444,17.642231,Uppsala Kungsgatan SLB,traffic
8388,SE0011R,Sweden,163,56.028057,13.149458,Vavihill,background
8389,SE0035R,Sweden,271,64.249718,19.767227,Vindeln,background
8390,SE0086A,Sweden,40,57.636002,18.3053,Visby Österväg 31,traffic
8391,SE0018A,Sweden,85,63.908337,19.752781,Vännäs,background
8392,SE0062A,Sweden,150,57.184166,14.051403,Värnamo,background
8393,SE0077A,Sweden,150,57.185833,14.041953,Värnamo gaturum,traffic
8394,SE0014A,Sweden,18,57.75861,16.638895,Västervik,background
8395,SE0055A,Sweden,20,59.60833,16.54751,Västerås Stadshuset,background
8396,SE0060A,Sweden,7,59.608608,16.539728,Västerås Stora Gatan,traffic
8397,SE0059A,Sweden,9,63.82972,20.259174,Västra Esplanaden,traffic
8398,SE0073A,Sweden,170,56.878887,14.784176,Växjö Storgatan,traffic
8399,SE0097A,Sweden,5,55.430031,13.833461,Ystad Östra Förstaden,background
8400,SE0068A,Sweden,140,56.551109,14.138614,Älmhult,background
8401,SE0048A,Sweden,30,59.272221,15.212234,Örebro,background
8402,SE0057A,Sweden,30,59.275276,15.218069,Örebro Karolinska skolan,background
8403,SE0065A,Sweden,30,59.268333,15.215291,Örebro Rudbecksskolan,traffic
8404,SE0049A,Sweden,20,63.288887,18.716125,Örnsköldsvik,background
8405,SE0017A,Sweden,350,63.17778,14.635859,Östersund,background
8406,SI0001A,Slovenia,240,46.235001,15.267777,Celje,background
8407,SI0056A,Slovenia,500,46.469166,14.850278,Crna,background
8408,SI0047A,Slovenia,700,46.105831,15.076397,Dobovec,industrial
8409,SI0044A,Slovenia,774,46.415001,15.128622,Graska gora,industrial
8410,SI0037A,Slovenia,290,46.144444,15.088336,Hrastnik,background
8411,SI0008R,Slovenia,540,45.56139,14.862789,Iskrba,background
8412,SI0038A,Slovenia,56,45.543056,13.718055,Koper,background
8413,SI0033R,Slovenia,600,46.128609,15.113903,Kovk,industrial
8414,SI0060A,Slovenia,391,46.247601,14.3644,Kranj,background
8415,SI0052A,Slovenia,155,45.952499,15.525556,Krsko,industrial
8416,SI0032R,Slovenia,1740,46.297779,14.538614,Krvavec,background
8417,SI0050A,Slovenia,1210,46.088333,15.077508,Kum,background
8418,SI0003A,Slovenia,299,46.065834,14.517222,Ljubljana Bezigrad,background
8419,SI0058A,Slovenia,297,46.048332,14.471389,Ljubljana Biotehnicna fakulteta,background
8420,SI0002A,Slovenia,270,46.55944,15.65667,Maribor,traffic
8421,SI0059A,Slovenia,250,46.569721,15.626945,Maribor Vrbanski plato,background
8422,SI0055A,Slovenia,500,46.521111,14.850834,Mezica,background
8423,SI0033A,Slovenia,188,46.6525,16.19611,Murska Sobota-Rakican,background
8424,SI0034A,Slovenia,113,45.955833,13.656944,Nova Gorica,background
8425,SI0061A,Slovenia,214,45.801701,15.177401,Novo mesto,background
8426,SI0053A,Slovenia,918,45.936668,13.916667,Otlica,background
8427,SI0045A,Slovenia,394,46.366665,15.084736,Pesje,background
8428,SI0049A,Slovenia,580,46.124722,15.023338,Ravenska vas,industrial
8429,SI0046A,Slovenia,410,46.37833,15.110564,Skale,background
8430,SI0039A,Slovenia,360,46.37722,15.058619,Sostanj,industrial
8431,SI0040A,Slovenia,390,46.403336,15.024728,Topolsica,background
8432,SI0035A,Slovenia,250,46.143333,15.041112,Trbovlje,traffic
8433,SI0054A,Slovenia,250,46.138889,15.035556,Trbovlje1,background
8434,SI0043A,Slovenia,390,46.361942,15.116947,Velenje,background
8435,SI0041A,Slovenia,550,46.352222,15.045568,Veliki vrh,industrial
8436,SI0051A,Slovenia,630,46.051945,14.67167,Vnajnarje,industrial
8437,SI0036A,Slovenia,240,46.131386,15.000842,Zagorje,traffic
8438,SI0031R,Slovenia,770,46.428612,15.003336,Zavodnje,industrial
8439,SI0057A,Slovenia,500,46.490276,14.877222,Zerjav,background
8440,SK0005A,Slovakia,372,48.736667,19.158342,Banska Bystrica - Nam. slobody,background
8441,SK0214A,Slovakia,346,48.735001,19.154999,Banska Bystrica - Stefanikovo nabrezie,traffic
8442,SK0263A,Slovakia,425,48.733334,19.115278,Banska Bystrica - Zelena,background
8443,SK0048A,Slovakia,287,48.166668,17.116667,Bratislava - Jeseniova,background
8444,SK0004A,Slovakia,139,48.144726,17.113623,Bratislava - Kamenne nam.,background
8445,SK0001A,Slovakia,138,48.125,17.125565,Bratislava - Mamateyova,background
8446,SK0002A,Slovakia,139,48.158611,17.128901,Bratislava - Trnavske myto,traffic
8447,SK0013A,Slovakia,261,48.666946,18.530848,Bystricany - Rozvodna SSE,background
8448,SK0002R,Slovakia,2008,48.942223,19.592232,Chopok - EMEP/O3,background
8449,SK0017A,Slovakia,190,48.676113,21.310007,Galakticka,background
8450,SK0041A,Slovakia,694,49.066666,20.25,Ganovce,background
8451,SK0027A,Slovakia,448,48.733055,18.756395,Handlová - Morovianska cesta,background
8452,SK0022A,Slovakia,320,48.583611,19.951685,Hnusta - Hlavna,background
8453,SK0037A,Slovakia,160,48.930836,21.913622,Humenné - Nám. slobody,background
8454,SK0025A,Slovakia,289,48.631111,20.240284,Jelsava - Jesenského,background
